X,Y,Z,XDelta,YDelta,HeadingDelta,GammaDelta
-750.541558252364,-973.726513085379,42.3707076378551,-960,-1000,20.3490658503989,9.4764012244017
-760.515769764156,-974.977631509885,42.890105386457,-960,-1000,20.3490658503989,9.4764012244017
-770.489981275948,-976.22874993439,43.4095031350588,-960,-1000,20.3490658503989,9.4764012244017
-780.46419278774,-977.479868358896,43.9289008836607,-960,-1000,20.3490658503989,9.4764012244017
-790.438404299533,-978.730986783402,44.4482986322626,-960,-1000,20.3490658503989,9.4764012244017
-800.412615811325,-979.982105207908,44.9676963808645,-960,-1000,20.3490658503989,9.4764012244017
-810.386827323117,-981.233223632414,45.4870941294663,-960,-1000,20.3490658503989,9.4764012244017
-820.361038834909,-982.484342056919,46.0064918780682,-960,-1000,20.3490658503989,9.4764012244017
-830.335250346701,-983.735460481425,46.5258896266701,-960,-1000,20.3490658503989,9.4764012244017
-840.309461858494,-984.986578905931,47.0452873752719,-960,-1000,20.3490658503989,9.4764012244017
-850.283673370286,-986.237697330437,47.5646851238738,-960,-1000,20.3490658503989,9.4764012244017
-860.257884882078,-987.488815754942,48.0840828724757,-960,-1000,20.3490658503989,9.4764012244017
-870.23209639387,-988.739934179448,48.6034806210775,-960,-1000,20.3490658503989,9.4764012244017
-880.206307905662,-989.991052603954,49.1228783696794,-960,-1000,20.3490658503989,9.4764012244017
-890.180519417455,-991.24217102846,49.6422761182813,-960,-1000,20.3490658503989,9.4764012244017
-900.154730929247,-992.493289452965,50.1616738668831,-960,-1000,20.3490658503989,9.4764012244017
-910.128942441039,-993.744407877471,50.681071615485,-960,-1000,20.3490658503989,9.4764012244017
-920.103153952831,-994.995526301977,51.2004693640869,-960,-1000,20.3490658503989,9.4764012244017
-930.077365464623,-996.246644726483,51.7198671126888,-960,-1000,20.3490658503989,9.4764012244017
-940.051576976416,-997.497763150988,52.2392648612906,-960,-1000,20.3490658503989,9.4764012244017
-950.025788488208,-998.748881575494,52.7586626098925,-960,-1000,20.3490658503989,9.4764012244017
-960,-1000,53.2780603584944,-960,-1000,20.3490658503989,9.4764012244017
0,-1000,0,-940,-1000,20.3490658503989,9.4764012244017
0.200119328682391,-989.595747039822,0.537921451154299,-940,-1000,20.3490658503989,9.4764012244017
-0.682063368014695,-979.227030576597,1.0758429023086,-940,-1000,20.3490658503989,9.4764012244017
-2.63699506357852,-969.006131914015,1.6137643534629,-940,-1000,20.3490658503989,9.4764012244017
-5.64350609056005,-959.043731658569,2.1516858046172,-940,-1000,20.3490658503989,9.4764012244017
-9.6690393837854,-949.447711175565,2.6896072557715,-940,-1000,20.3490658503989,9.4764012244017
-14.6700030360202,-940.32198435771,3.22752870692579,-940,-1000,20.3490658503989,9.4764012244017
-20.5922423483138,-931.765372356864,3.76545015808009,-940,-1000,20.3490658503989,9.4764012244017
-27.3716262632593,-923.870533464343,4.30337160923439,-940,-1000,20.3490658503989,9.4764012244017
-34.9347418307703,-916.722959727923,4.84129306038869,-940,-1000,20.3490658503989,9.4764012244017
-43.1996891861069,-910.400051171048,5.37921451154299,-940,-1000,20.3490658503989,9.4764012244017
-52.0769684314501,-904.970277639372,5.91713596269729,-940,-1000,20.3490658503989,9.4764012244017
-61.4704488171156,-900.492437350883,6.45505741385159,-940,-1000,20.3490658503989,9.4764012244017
-71.2784097272861,-897.015020178663,6.99297886500589,-940,-1000,20.3490658503989,9.4764012244017
-81.394642197581,-894.575682561185,7.53090031616019,-940,-1000,20.3490658503989,9.4764012244017
-91.7095990362904,-893.200839726293,8.06882176731449,-940,-1000,20.3490658503989,9.4764012244017
-102.111581094783,-892.905379644589,8.60674321846879,-940,-1000,20.3490658503989,9.4764012244017
-112.487946841139,-893.692501809788,9.14466466962308,-940,-1000,20.3490658503989,9.4764012244017
-122.457971577993,-894.973315040995,9.66404104360007,-940,-1000,20.3490658503989,9.4764012244017
-132.427996314847,-896.254128272203,10.1834174175771,-940,-1000,20.3490658503989,9.4764012244017
-142.3980210517,-897.53494150341,10.702793791554,-940,-1000,20.3490658503989,9.4764012244017
-152.368045788554,-898.815754734617,11.222170165531,-940,-1000,20.3490658503989,9.4764012244017
-162.338070525408,-900.096567965825,11.741546539508,-940,-1000,20.3490658503989,9.4764012244017
-172.308095262262,-901.377381197032,12.260922913485,-940,-1000,20.3490658503989,9.4764012244017
-182.278119999115,-902.65819442824,12.780299287462,-940,-1000,20.3490658503989,9.4764012244017
-192.248144735969,-903.939007659447,13.299675661439,-940,-1000,20.3490658503989,9.4764012244017
-202.218169472823,-905.219820890654,13.819052035416,-940,-1000,20.3490658503989,9.4764012244017
-212.188194209677,-906.500634121862,14.3384284093929,-940,-1000,20.3490658503989,9.4764012244017
-222.15821894653,-907.781447353069,14.8578047833699,-940,-1000,20.3490658503989,9.4764012244017
-232.128243683384,-909.062260584276,15.3771811573469,-940,-1000,20.3490658503989,9.4764012244017
-242.098268420238,-910.343073815484,15.8965575313239,-940,-1000,20.3490658503989,9.4764012244017
-252.068293157091,-911.623887046691,16.4159339053009,-940,-1000,20.3490658503989,9.4764012244017
-262.038317893945,-912.904700277899,16.9353102792779,-940,-1000,20.3490658503989,9.4764012244017
-272.008342630799,-914.185513509106,17.4546866532548,-940,-1000,20.3490658503989,9.4764012244017
-281.978367367653,-915.466326740313,17.9740630272318,-940,-1000,20.3490658503989,9.4764012244017
-291.948392104506,-916.747139971521,18.4934394012088,-940,-1000,20.3490658503989,9.4764012244017
-301.91841684136,-918.027953202728,19.0128157751858,-940,-1000,20.3490658503989,9.4764012244017
-311.888441578214,-919.308766433935,19.5321921491628,-940,-1000,20.3490658503989,9.4764012244017
-321.858466315068,-920.589579665143,20.0515685231398,-940,-1000,20.3490658503989,9.4764012244017
-331.828491051921,-921.87039289635,20.5709448971168,-940,-1000,20.3490658503989,9.4764012244017
-341.798515788775,-923.151206127558,21.0903212710937,-940,-1000,20.3490658503989,9.4764012244017
-351.768540525629,-924.432019358765,21.6096976450707,-940,-1000,20.3490658503989,9.4764012244017
-361.738565262483,-925.712832589972,22.1290740190477,-940,-1000,20.3490658503989,9.4764012244017
-371.708589999336,-926.99364582118,22.6484503930247,-940,-1000,20.3490658503989,9.4764012244017
-381.67861473619,-928.274459052387,23.1678267670017,-940,-1000,20.3490658503989,9.4764012244017
-391.648639473044,-929.555272283594,23.6872031409787,-940,-1000,20.3490658503989,9.4764012244017
-401.618664209898,-930.836085514802,24.2065795149557,-940,-1000,20.3490658503989,9.4764012244017
-411.588688946751,-932.116898746009,24.7259558889326,-940,-1000,20.3490658503989,9.4764012244017
-421.558713683605,-933.397711977217,25.2453322629096,-940,-1000,20.3490658503989,9.4764012244017
-431.528738420459,-934.678525208424,25.7647086368866,-940,-1000,20.3490658503989,9.4764012244017
-441.498763157313,-935.959338439631,26.2840850108636,-940,-1000,20.3490658503989,9.4764012244017
-451.468787894166,-937.240151670839,26.8034613848406,-940,-1000,20.3490658503989,9.4764012244017
-461.43881263102,-938.520964902046,27.3228377588176,-940,-1000,20.3490658503989,9.4764012244017
-471.408837367874,-939.801778133253,27.8422141327946,-940,-1000,20.3490658503989,9.4764012244017
-481.378862104728,-941.082591364461,28.3615905067715,-940,-1000,20.3490658503989,9.4764012244017
-491.348886841581,-942.363404595668,28.8809668807485,-940,-1000,20.3490658503989,9.4764012244017
-501.318911578435,-943.644217826876,29.4003432547255,-940,-1000,20.3490658503989,9.4764012244017
-511.288936315289,-944.925031058083,29.9197196287025,-940,-1000,20.3490658503989,9.4764012244017
-521.258961052143,-946.20584428929,30.4390960026795,-940,-1000,20.3490658503989,9.4764012244017
-531.228985788996,-947.486657520498,30.9584723766565,-940,-1000,20.3490658503989,9.4764012244017
-541.19901052585,-948.767470751705,31.4778487506334,-940,-1000,20.3490658503989,9.4764012244017
-551.169035262704,-950.048283982912,31.9972251246104,-940,-1000,20.3490658503989,9.4764012244017
-561.139059999558,-951.32909721412,32.5166014985874,-940,-1000,20.3490658503989,9.4764012244017
-571.109084736411,-952.609910445327,33.0359778725644,-940,-1000,20.3490658503989,9.4764012244017
-581.079109473265,-953.890723676535,33.5553542465414,-940,-1000,20.3490658503989,9.4764012244017
-591.049134210119,-955.171536907742,34.0747306205184,-940,-1000,20.3490658503989,9.4764012244017
-601.019158946973,-956.452350138949,34.5941069944954,-940,-1000,20.3490658503989,9.4764012244017
-610.989183683826,-957.733163370157,35.1134833684723,-940,-1000,20.3490658503989,9.4764012244017
-620.95920842068,-959.013976601364,35.6328597424493,-940,-1000,20.3490658503989,9.4764012244017
-630.929233157534,-960.294789832571,36.1522361164263,-940,-1000,20.3490658503989,9.4764012244017
-640.899257894388,-961.575603063779,36.6716124904033,-940,-1000,20.3490658503989,9.4764012244017
-650.869282631241,-962.856416294986,37.1909888643803,-940,-1000,20.3490658503989,9.4764012244017
-660.839307368095,-964.137229526194,37.7103652383573,-940,-1000,20.3490658503989,9.4764012244017
-670.809332104949,-965.418042757401,38.2297416123343,-940,-1000,20.3490658503989,9.4764012244017
-680.779356841803,-966.698855988608,38.7491179863112,-940,-1000,20.3490658503989,9.4764012244017
-690.749381578656,-967.979669219816,39.2684943602882,-940,-1000,20.3490658503989,9.4764012244017
-700.71940631551,-969.260482451023,39.7878707342652,-940,-1000,20.3490658503989,9.4764012244017
-710.689431052364,-970.54129568223,40.3072471082422,-940,-1000,20.3490658503989,9.4764012244017
-720.659455789217,-971.822108913438,40.8266234822192,-940,-1000,20.3490658503989,9.4764012244017
-730.629480526071,-973.102922144645,41.3459998561962,-940,-1000,20.3490658503989,9.4764012244017
-740.599505262925,-974.383735375853,41.8653762301732,-940,-1000,20.3490658503989,9.4764012244017
-750.569529999779,-975.66454860706,42.3847526041501,-940,-1000,20.3490658503989,9.4764012244017
-760.539554736632,-976.945361838267,42.9041289781271,-940,-1000,20.3490658503989,9.4764012244017
-770.509579473486,-978.226175069475,43.4235053521041,-940,-1000,20.3490658503989,9.4764012244017
-780.47960421034,-979.506988300682,43.9428817260811,-940,-1000,20.3490658503989,9.4764012244017
-790.449628947194,-980.787801531889,44.4622581000581,-940,-1000,20.3490658503989,9.4764012244017
-800.419653684047,-982.068614763097,44.9816344740351,-940,-1000,20.3490658503989,9.4764012244017
-810.389678420901,-983.349427994304,45.5010108480121,-940,-1000,20.3490658503989,9.4764012244017
-820.359703157755,-984.630241225512,46.020387221989,-940,-1000,20.3490658503989,9.4764012244017
-830.329727894609,-985.911054456719,46.539763595966,-940,-1000,20.3490658503989,9.4764012244017
-840.299752631463,-987.191867687926,47.059139969943,-940,-1000,20.3490658503989,9.4764012244017
-850.269777368316,-988.472680919134,47.57851634392,-940,-1000,20.3490658503989,9.4764012244017
-860.23980210517,-989.753494150341,48.097892717897,-940,-1000,20.3490658503989,9.4764012244017
-870.209826842024,-991.034307381548,48.617269091874,-940,-1000,20.3490658503989,9.4764012244017
-880.179851578877,-992.315120612756,49.136645465851,-940,-1000,20.3490658503989,9.4764012244017
-890.149876315731,-993.595933843963,49.6560218398279,-940,-1000,20.3490658503989,9.4764012244017
-900.119901052585,-994.87674707517,50.1753982138049,-940,-1000,20.3490658503989,9.4764012244017
-910.089925789439,-996.157560306378,50.6947745877819,-940,-1000,20.3490658503989,9.4764012244017
-920.059950526292,-997.438373537585,51.2141509617589,-940,-1000,20.3490658503989,9.4764012244017
-930.029975263146,-998.719186768793,51.7335273357359,-940,-1000,20.3490658503989,9.4764012244017
-940,-1000,52.2529037097129,-940,-1000,20.3490658503989,9.4764012244017
0,-1000,0,-920,-1000,20.3490658503989,9.4764012244017
0.199513530413213,-989.577348437456,0.538872606854869,-920,-1000,20.3490658503989,9.4764012244017
-0.687095757074431,-979.190558980922,1.07774521370974,-920,-1000,20.3490658503989,9.4764012244017
-2.65019294889404,-968.952506399571,1.61661782056461,-920,-1000,20.3490658503989,9.4764012244017
-5.6684447790428,-958.974449117072,2.15549042741948,-920,-1000,20.3490658503989,9.4764012244017
-9.70905146082427,-949.364820149928,2.69436303427435,-920,-1000,20.3490658503989,9.4764012244017
-14.7281031269561,-940.228048749936,3.23323564112922,-920,-1000,20.3490658503989,9.4764012244017
-20.671057004558,-931.663425556139,3.77210824798409,-920,-1000,20.3490658503989,9.4764012244017
-27.473330139489,-923.764023588849,4.31098085483895,-920,-1000,20.3490658503989,9.4764012244017
-35.0610012288123,-916.615686811439,4.84985346169382,-920,-1000,20.3490658503989,9.4764012244017
-43.3516139344692,-910.296097251362,5.38872606854869,-920,-1000,20.3490658503989,9.4764012244017
-52.2550729484369,-904.873930818135,5.92759867540356,-920,-1000,20.3490658503989,9.4764012244017
-61.6746230716954,-900.408110992117,6.46647128225843,-920,-1000,20.3490658503989,9.4764012244017
-71.5079006672104,-896.947168494391,7.0053438891133,-920,-1000,20.3490658503989,9.4764012244017
-81.6480460606373,-894.528713896266,7.54421649596817,-920,-1000,20.3490658503989,9.4764012244017
-91.984864800124,-893.179028899676,8.08308910282304,-920,-1000,20.3490658503989,9.4764012244017
-102.406025155631,-892.912780730048,8.62196170967791,-920,-1000,20.3490658503989,9.4764012244017
-112.79827884437,-893.732862745414,9.16083431653278,-920,-1000,20.3490658503989,9.4764012244017
-122.76373219197,-895.04480271152,9.6801838864832,-920,-1000,20.3490658503989,9.4764012244017
-132.729185539571,-896.356742677626,10.1995334564336,-920,-1000,20.3490658503989,9.4764012244017
-142.694638887171,-897.668682643732,10.718883026384,-920,-1000,20.3490658503989,9.4764012244017
-152.660092234771,-898.980622609837,11.2382325963345,-920,-1000,20.3490658503989,9.4764012244017
-162.625545582372,-900.292562575944,11.7575821662849,-920,-1000,20.3490658503989,9.4764012244017
-172.590998929972,-901.60450254205,12.2769317362353,-920,-1000,20.3490658503989,9.4764012244017
-182.556452277572,-902.916442508156,12.7962813061857,-920,-1000,20.3490658503989,9.4764012244017
-192.521905625173,-904.228382474262,13.3156308761362,-920,-1000,20.3490658503989,9.4764012244017
-202.487358972773,-905.540322440368,13.8349804460866,-920,-1000,20.3490658503989,9.4764012244017
-212.452812320374,-906.852262406474,14.354330016037,-920,-1000,20.3490658503989,9.4764012244017
-222.418265667974,-908.16420237258,14.8736795859874,-920,-1000,20.3490658503989,9.4764012244017
-232.383719015574,-909.476142338686,15.3930291559379,-920,-1000,20.3490658503989,9.4764012244017
-242.349172363175,-910.788082304792,15.9123787258883,-920,-1000,20.3490658503989,9.4764012244017
-252.314625710775,-912.100022270898,16.4317282958387,-920,-1000,20.3490658503989,9.4764012244017
-262.280079058375,-913.411962237004,16.9510778657891,-920,-1000,20.3490658503989,9.4764012244017
-272.245532405976,-914.72390220311,17.4704274357395,-920,-1000,20.3490658503989,9.4764012244017
-282.210985753576,-916.035842169216,17.98977700569,-920,-1000,20.3490658503989,9.4764012244017
-292.176439101177,-917.347782135322,18.5091265756404,-920,-1000,20.3490658503989,9.4764012244017
-302.141892448777,-918.659722101428,19.0284761455908,-920,-1000,20.3490658503989,9.4764012244017
-312.107345796377,-919.971662067534,19.5478257155412,-920,-1000,20.3490658503989,9.4764012244017
-322.072799143978,-921.28360203364,20.0671752854917,-920,-1000,20.3490658503989,9.4764012244017
-332.038252491578,-922.595541999746,20.5865248554421,-920,-1000,20.3490658503989,9.4764012244017
-342.003705839178,-923.907481965852,21.1058744253925,-920,-1000,20.3490658503989,9.4764012244017
-351.969159186779,-925.219421931958,21.6252239953429,-920,-1000,20.3490658503989,9.4764012244017
-361.934612534379,-926.531361898064,22.1445735652933,-920,-1000,20.3490658503989,9.4764012244017
-371.900065881979,-927.84330186417,22.6639231352438,-920,-1000,20.3490658503989,9.4764012244017
-381.86551922958,-929.155241830276,23.1832727051942,-920,-1000,20.3490658503989,9.4764012244017
-391.83097257718,-930.467181796382,23.7026222751446,-920,-1000,20.3490658503989,9.4764012244017
-401.796425924781,-931.779121762488,24.221971845095,-920,-1000,20.3490658503989,9.4764012244017
-411.761879272381,-933.091061728594,24.7413214150455,-920,-1000,20.3490658503989,9.4764012244017
-421.727332619981,-934.4030016947,25.2606709849959,-920,-1000,20.3490658503989,9.4764012244017
-431.692785967582,-935.714941660806,25.7800205549463,-920,-1000,20.3490658503989,9.4764012244017
-441.658239315182,-937.026881626912,26.2993701248967,-920,-1000,20.3490658503989,9.4764012244017
-451.623692662782,-938.338821593018,26.8187196948472,-920,-1000,20.3490658503989,9.4764012244017
-461.589146010383,-939.650761559124,27.3380692647976,-920,-1000,20.3490658503989,9.4764012244017
-471.554599357983,-940.96270152523,27.857418834748,-920,-1000,20.3490658503989,9.4764012244017
-481.520052705584,-942.274641491336,28.3767684046984,-920,-1000,20.3490658503989,9.4764012244017
-491.485506053184,-943.586581457442,28.8961179746488,-920,-1000,20.3490658503989,9.4764012244017
-501.450959400784,-944.898521423548,29.4154675445993,-920,-1000,20.3490658503989,9.4764012244017
-511.416412748385,-946.210461389654,29.9348171145497,-920,-1000,20.3490658503989,9.4764012244017
-521.381866095985,-947.52240135576,30.4541666845001,-920,-1000,20.3490658503989,9.4764012244017
-531.347319443585,-948.834341321866,30.9735162544505,-920,-1000,20.3490658503989,9.4764012244017
-541.312772791186,-950.146281287972,31.492865824401,-920,-1000,20.3490658503989,9.4764012244017
-551.278226138786,-951.458221254078,32.0122153943514,-920,-1000,20.3490658503989,9.4764012244017
-561.243679486387,-952.770161220184,32.5315649643018,-920,-1000,20.3490658503989,9.4764012244017
-571.209132833987,-954.08210118629,33.0509145342522,-920,-1000,20.3490658503989,9.4764012244017
-581.174586181587,-955.394041152396,33.5702641042026,-920,-1000,20.3490658503989,9.4764012244017
-591.140039529188,-956.705981118502,34.0896136741531,-920,-1000,20.3490658503989,9.4764012244017
-601.105492876788,-958.017921084608,34.6089632441035,-920,-1000,20.3490658503989,9.4764012244017
-611.070946224388,-959.329861050714,35.1283128140539,-920,-1000,20.3490658503989,9.4764012244017
-621.036399571989,-960.64180101682,35.6476623840043,-920,-1000,20.3490658503989,9.4764012244017
-631.001852919589,-961.953740982926,36.1670119539548,-920,-1000,20.3490658503989,9.4764012244017
-640.96730626719,-963.265680949032,36.6863615239052,-920,-1000,20.3490658503989,9.4764012244017
-650.93275961479,-964.577620915138,37.2057110938556,-920,-1000,20.3490658503989,9.4764012244017
-660.89821296239,-965.889560881244,37.725060663806,-920,-1000,20.3490658503989,9.4764012244017
-670.863666309991,-967.20150084735,38.2444102337564,-920,-1000,20.3490658503989,9.4764012244017
-680.829119657591,-968.513440813456,38.7637598037069,-920,-1000,20.3490658503989,9.4764012244017
-690.794573005191,-969.825380779562,39.2831093736573,-920,-1000,20.3490658503989,9.4764012244017
-700.760026352792,-971.137320745668,39.8024589436077,-920,-1000,20.3490658503989,9.4764012244017
-710.725479700392,-972.449260711774,40.3218085135581,-920,-1000,20.3490658503989,9.4764012244017
-720.690933047993,-973.76120067788,40.8411580835086,-920,-1000,20.3490658503989,9.4764012244017
-730.656386395593,-975.073140643986,41.360507653459,-920,-1000,20.3490658503989,9.4764012244017
-740.621839743193,-976.385080610092,41.8798572234094,-920,-1000,20.3490658503989,9.4764012244017
-750.587293090794,-977.697020576198,42.3992067933598,-920,-1000,20.3490658503989,9.4764012244017
-760.552746438394,-979.008960542304,42.9185563633103,-920,-1000,20.3490658503989,9.4764012244017
-770.518199785994,-980.32090050841,43.4379059332607,-920,-1000,20.3490658503989,9.4764012244017
-780.483653133595,-981.632840474516,43.9572555032111,-920,-1000,20.3490658503989,9.4764012244017
-790.449106481195,-982.944780440622,44.4766050731615,-920,-1000,20.3490658503989,9.4764012244017
-800.414559828796,-984.256720406728,44.9959546431119,-920,-1000,20.3490658503989,9.4764012244017
-810.380013176396,-985.568660372834,45.5153042130624,-920,-1000,20.3490658503989,9.4764012244017
-820.345466523996,-986.88060033894,46.0346537830128,-920,-1000,20.3490658503989,9.4764012244017
-830.310919871597,-988.192540305046,46.5540033529632,-920,-1000,20.3490658503989,9.4764012244017
-840.276373219197,-989.504480271152,47.0733529229136,-920,-1000,20.3490658503989,9.4764012244017
-850.241826566797,-990.816420237258,47.5927024928641,-920,-1000,20.3490658503989,9.4764012244017
-860.207279914398,-992.128360203364,48.1120520628145,-920,-1000,20.3490658503989,9.4764012244017
-870.172733261998,-993.44030016947,48.6314016327649,-920,-1000,20.3490658503989,9.4764012244017
-880.138186609599,-994.752240135576,49.1507512027153,-920,-1000,20.3490658503989,9.4764012244017
-890.103639957199,-996.064180101682,49.6701007726657,-920,-1000,20.3490658503989,9.4764012244017
-900.069093304799,-997.376120067788,50.1894503426162,-920,-1000,20.3490658503989,9.4764012244017
-910.0345466524,-998.688060033894,50.7087999125666,-920,-1000,20.3490658503989,9.4764012244017
-920,-1000,51.228149482517,-920,-1000,20.3490658503989,9.4764012244017
0,-1000,0,-900,-1000,20.3490658503989,9.4764012244017
0.19887358956899,-989.558023777592,0.539871643334439,-900,-1000,20.3490658503989,9.4764012244017
-0.692395932847603,-979.1522534182,1.07974328666888,-900,-1000,20.3490658503989,9.4764012244017
-2.66408709679396,-968.896189256545,1.61961493000332,-900,-1000,20.3490658503989,9.4764012244017
-5.69469379562535,-958.901698715704,2.15948657333776,-900,-1000,20.3490658503989,9.4764012244017
-9.75115986311498,-949.277796119705,2.69935821667219,-900,-1000,20.3490658503989,9.4764012244017
-14.7892396316637,-940.129453626132,3.23922986000663,-900,-1000,20.3490658503989,9.4764012244017
-20.7539805393448,-931.556456248423,3.77910150334107,-900,-1000,20.3490658503989,9.4764012244017
-27.5803225217757,-923.652313456641,4.31897314667551,-900,-1000,20.3490658503989,9.4764012244017
-35.1938076509847,-916.503239228374,4.85884479000995,-900,-1000,20.3490658503989,9.4764012244017
-43.5113922809279,-910.187211674784,5.39871643334439,-900,-1000,20.3490658503989,9.4764012244017
-52.4423528412261,-904.773122498905,5.93858807667883,-900,-1000,20.3490658503989,9.4764012244017
-61.8892753992302,-900.320025563395,6.47845972001327,-900,-1000,20.3490658503989,9.4764012244017
-71.7491181968229,-896.876492763968,7.01833136334771,-900,-1000,20.3490658503989,9.4764012244017
-81.9143355724004,-894.480084234267,7.55820300668215,-900,-1000,20.3490658503989,9.4764012244017
-92.274051008918,-893.156938660888,8.09807465001658,-900,-1000,20.3490658503989,9.4764012244017
-102.715266513048,-892.921488177186,8.63794629335102,-900,-1000,20.3490658503989,9.4764012244017
-113.124095134219,-893.776300945611,9.17781793668546,-900,-1000,20.3490658503989,9.4764012244017
-123.084549626191,-895.12090473111,9.69713451949475,-900,-1000,20.3490658503989,9.4764012244017
-133.045004118163,-896.465508516609,10.216451102304,-900,-1000,20.3490658503989,9.4764012244017
-143.005458610135,-897.810112302107,10.7357676851133,-900,-1000,20.3490658503989,9.4764012244017
-152.965913102107,-899.154716087606,11.2550842679226,-900,-1000,20.3490658503989,9.4764012244017
-162.926367594079,-900.499319873104,11.7744008507319,-900,-1000,20.3490658503989,9.4764012244017
-172.886822086051,-901.843923658603,12.2937174335412,-900,-1000,20.3490658503989,9.4764012244017
-182.847276578023,-903.188527444102,12.8130340163505,-900,-1000,20.3490658503989,9.4764012244017
-192.807731069995,-904.5331312296,13.3323505991598,-900,-1000,20.3490658503989,9.4764012244017
-202.768185561967,-905.877735015099,13.8516671819691,-900,-1000,20.3490658503989,9.4764012244017
-212.728640053939,-907.222338800597,14.3709837647784,-900,-1000,20.3490658503989,9.4764012244017
-222.68909454591,-908.566942586096,14.8903003475877,-900,-1000,20.3490658503989,9.4764012244017
-232.649549037882,-909.911546371594,15.409616930397,-900,-1000,20.3490658503989,9.4764012244017
-242.610003529854,-911.256150157093,15.9289335132062,-900,-1000,20.3490658503989,9.4764012244017
-252.570458021826,-912.600753942592,16.4482500960155,-900,-1000,20.3490658503989,9.4764012244017
-262.530912513798,-913.94535772809,16.9675666788248,-900,-1000,20.3490658503989,9.4764012244017
-272.49136700577,-915.289961513589,17.4868832616341,-900,-1000,20.3490658503989,9.4764012244017
-282.451821497742,-916.634565299087,18.0061998444434,-900,-1000,20.3490658503989,9.4764012244017
-292.412275989714,-917.979169084586,18.5255164272527,-900,-1000,20.3490658503989,9.4764012244017
-302.372730481686,-919.323772870085,19.044833010062,-900,-1000,20.3490658503989,9.4764012244017
-312.333184973658,-920.668376655583,19.5641495928713,-900,-1000,20.3490658503989,9.4764012244017
-322.293639465629,-922.012980441082,20.0834661756806,-900,-1000,20.3490658503989,9.4764012244017
-332.254093957601,-923.35758422658,20.6027827584899,-900,-1000,20.3490658503989,9.4764012244017
-342.214548449573,-924.702188012079,21.1220993412992,-900,-1000,20.3490658503989,9.4764012244017
-352.175002941545,-926.046791797578,21.6414159241084,-900,-1000,20.3490658503989,9.4764012244017
-362.135457433517,-927.391395583076,22.1607325069177,-900,-1000,20.3490658503989,9.4764012244017
-372.095911925489,-928.735999368575,22.680049089727,-900,-1000,20.3490658503989,9.4764012244017
-382.056366417461,-930.080603154073,23.1993656725363,-900,-1000,20.3490658503989,9.4764012244017
-392.016820909433,-931.425206939572,23.7186822553456,-900,-1000,20.3490658503989,9.4764012244017
-401.977275401405,-932.769810725071,24.2379988381549,-900,-1000,20.3490658503989,9.4764012244017
-411.937729893377,-934.114414510569,24.7573154209642,-900,-1000,20.3490658503989,9.4764012244017
-421.898184385349,-935.459018296068,25.2766320037735,-900,-1000,20.3490658503989,9.4764012244017
-431.85863887732,-936.803622081566,25.7959485865828,-900,-1000,20.3490658503989,9.4764012244017
-441.819093369292,-938.148225867065,26.3152651693921,-900,-1000,20.3490658503989,9.4764012244017
-451.779547861264,-939.492829652564,26.8345817522014,-900,-1000,20.3490658503989,9.4764012244017
-461.740002353236,-940.837433438062,27.3538983350106,-900,-1000,20.3490658503989,9.4764012244017
-471.700456845208,-942.182037223561,27.8732149178199,-900,-1000,20.3490658503989,9.4764012244017
-481.66091133718,-943.526641009059,28.3925315006292,-900,-1000,20.3490658503989,9.4764012244017
-491.621365829152,-944.871244794558,28.9118480834385,-900,-1000,20.3490658503989,9.4764012244017
-501.581820321124,-946.215848580056,29.4311646662478,-900,-1000,20.3490658503989,9.4764012244017
-511.542274813096,-947.560452365555,29.9504812490571,-900,-1000,20.3490658503989,9.4764012244017
-521.502729305068,-948.905056151054,30.4697978318664,-900,-1000,20.3490658503989,9.4764012244017
-531.46318379704,-950.249659936552,30.9891144146757,-900,-1000,20.3490658503989,9.4764012244017
-541.423638289011,-951.594263722051,31.508430997485,-900,-1000,20.3490658503989,9.4764012244017
-551.384092780983,-952.938867507549,32.0277475802943,-900,-1000,20.3490658503989,9.4764012244017
-561.344547272955,-954.283471293048,32.5470641631036,-900,-1000,20.3490658503989,9.4764012244017
-571.305001764927,-955.628075078547,33.0663807459128,-900,-1000,20.3490658503989,9.4764012244017
-581.265456256899,-956.972678864045,33.5856973287221,-900,-1000,20.3490658503989,9.4764012244017
-591.225910748871,-958.317282649544,34.1050139115314,-900,-1000,20.3490658503989,9.4764012244017
-601.186365240843,-959.661886435042,34.6243304943407,-900,-1000,20.3490658503989,9.4764012244017
-611.146819732815,-961.006490220541,35.14364707715,-900,-1000,20.3490658503989,9.4764012244017
-621.107274224787,-962.351094006039,35.6629636599593,-900,-1000,20.3490658503989,9.4764012244017
-631.067728716759,-963.695697791538,36.1822802427686,-900,-1000,20.3490658503989,9.4764012244017
-641.02818320873,-965.040301577037,36.7015968255779,-900,-1000,20.3490658503989,9.4764012244017
-650.988637700702,-966.384905362535,37.2209134083872,-900,-1000,20.3490658503989,9.4764012244017
-660.949092192674,-967.729509148034,37.7402299911965,-900,-1000,20.3490658503989,9.4764012244017
-670.909546684646,-969.074112933532,38.2595465740058,-900,-1000,20.3490658503989,9.4764012244017
-680.870001176618,-970.418716719031,38.778863156815,-900,-1000,20.3490658503989,9.4764012244017
-690.83045566859,-971.76332050453,39.2981797396243,-900,-1000,20.3490658503989,9.4764012244017
